444      0.519     0.877     5.233     0.000    C-N-CT1-CTN                 0 high * # protein CTN-CT1-N-C              
445      0.519     0.877     5.233     0.000    C-N-CT1-CTO                 0 high * # protein CTO-CT1-N-C              
446      0.519     0.877     5.233     0.000    C-N-CT1-CTP                 0 high * # protein CTP-CT1-N-C              
447      0.519     0.877     5.233     0.000    C-N-CT1-CTQ                 0 high * # protein CTQ-CT1-N-C              
448      0.519     0.877     5.233     0.000    C-N-CT1-CTS                 0 high * # protein CTS-CT1-N-C              
449      0.519     0.877     5.233     0.000    C-N-CT1-CTT                 0 high * # protein CTT-CT1-N-C              
450      0.000     0.000     0.000     0.000    C-N-CT1-HC                  0 high * # protein HC-CT1-N-C               
451     -1.737     1.251    -3.501     0.000    CP1-N-CT1-C                 0 high * # protein C-CT1-N-CP1              
452     -1.737     1.251    -3.501     0.000    CP1-N-CT1-CO3               0 high * # protein CO3-CT1-N-CP1            
453      4.753    -0.734     0.000     0.000    CP1-N-CT1-CT                0 high * # protein CT-CT1-N-CP1             
454      0.000     0.000     0.000     0.000    CP1-N-CT1-HC                0 high * # protein HC-CT1-N-CP1             
455      0.000     0.000     0.000     0.000    H-N-CT1-C                   0 high * # protein C-CT1-N-H                
456      0.000     0.000     0.000     0.000    H-N-CT1-CT                  0 high * # protein CT-CT1-N-H               
457      0.000     0.000     0.000     0.000    H-N-CT1-CTC                 0 high * # protein CTC-CT1-N-H              
458      0.000     0.000     0.000     0.000    H-N-CT1-CTD                 0 high * # protein CTD-CT1-N-H              
459      0.000     0.000     0.000     0.000    H-N-CT1-CTE                 0 high * # protein CTE-CT1-N-H              
460      0.000     0.000     0.000     0.000    H-N-CT1-CTF                 0 high * # protein CTF-CT1-N-H              
461      0.000     0.000     0.000     0.000    H-N-CT1-CTG                 0 high * # protein CTG-CT1-N-H              
462      0.000     0.000     0.000     0.000    H-N-CT1-CTH                 0 high * # protein CTH-CT1-N-H              
463      0.000     0.000     0.000     0.000    H-N-CT1-CTJ                 0 high * # protein CTJ-CT1-N-H              
464      0.000     0.000     0.000     0.000    H-N-CT1-CTM                 0 high * # protein CTM-CT1-N-H              
465      0.000     0.000     0.000     0.000    H-N-CT1-CTN                 0 high * # protein CTN-CT1-N-H              
466      0.000     0.000     0.000     0.000    H-N-CT1-CTO                 0 high * # protein CTO-CT1-N-H              
467      0.000     0.000     0.000     0.000    H-N-CT1-CTP                 0 high * # protein CTP-CT1-N-H              
468      0.000     0.000     0.000     0.000    H-N-CT1-CTQ                 0 high * # protein CTQ-CT1-N-H              
469      0.000     0.000     0.000     0.000    H-N-CT1-CTS                 0 high * # protein CTS-CT1-N-H              
470      0.000     0.000     0.000     0.000    H-N-CT1-CTT                 0 high * # protein CTT-CT1-N-H              
471      0.000     0.000     0.000     0.000    H-N-CT1-HC                  0 high * # protein HC-CT1-N-H               
472      0.000     4.800     0.000     0.000    CRA-N5B-C5B-C5A             0 high * # protein C5A-C5B-N5B-CRA          
473      0.000     4.800     0.000     0.000    CRA-N5B-C5B-HA              0 high * # protein HA-C5B-N5B-CRA           
474      0.000    10.000     0.000     0.000    C5B-N5B-CRA-HA              0 high * # protein HA-CRA-N5B-C5B           
475      0.000    10.000     0.000     0.000    C5B-N5B-CRA-NA              0 high * # protein NA-CRA-N5B-C5B          
476      0.000     2.800     0.000     0.000    CR-NB-C5X-C5X               0 high * # protein C5X-C5X-NB-CR            
477      0.000     2.800     0.000     0.000    CR-NB-C5X-CTO               0 high * # protein CTO-C5X-NB-CR            
478      0.000     3.200     0.000     0.000    CR-NB-C5X-HA                0 high * # protein HA-C5X-NB-CR             
479      0.000     2.800     0.000     0.000    H-NB-C5X-C5X                0 high * # protein C5X-C5X-NB-H             
480      0.000     2.800     0.000     0.000    H-NB-C5X-CTO                0 high * # protein CTO-C5X-NB-H             
481      0.000     3.200     0.000     0.000    H-NB-C5X-HA                 0 high * # protein HA-C5X-NB-H              
482      0.000     4.650     0.000     0.000    C5X-NB-CR-HA                0 high * # protein HA-CR-NB-C5X             
483      0.000     4.650     0.000     0.000    C5X-NB-CR-NB                0 high * # protein NB-CR-NB-C5X             
484      0.000     4.650     0.000     0.000    H-NB-CR-HA                  0 high * # protein HA-CR-NB-H               
485      0.000     4.650     0.000     0.000    H-NB-CR-NB                  0 high * # protein NB-CR-NB-H               
486      0.000     3.050     0.000     0.000    C5N-NA-C56A-C56B            0 high * # protein C56B-C56A-NA-C5N        
487      0.000     3.050     0.000     0.000    C5N-NA-C56A-CA              0 high * # protein CA-C56A-NA-C5N          
488      0.000     3.050     0.000     0.000    H-NA-C56A-C56B              0 high * # protein C56B-C56A-NA-H          
489      0.000     3.050     0.000     0.000    H-NA-C56A-CA                0 high * # protein CA-C56A-NA-H            
490      0.000     2.800     0.000     0.000    CRA-NA-C5A-C5B              0 high * # protein C5B-C5A-NA-CRA          
491      0.000     2.800     0.000     0.000    CRA-NA-C5A-CTC              0 high * # protein CTC-C5A-NA-CRA          
492      0.000     2.800     0.000     0.000    H-NA-C5A-C5B                0 high * # protein C5B-C5A-NA-H            
493      0.000     2.800     0.000     0.000    H-NA-C5A-CTC                0 high * # protein CTC-C5A-NA-H            
494      0.000     3.000     0.000     0.000    C56A-NA-C5N-C5M             0 high * # protein C5M-C5N-NA-C56A         
495      0.000     3.000     0.000     0.000    C56A-NA-C5N-CT4             0 high * # protein CT4-C5N-NA-C56A         
496      0.000     3.000     0.000     0.000    C56A-NA-C5N-HA              0 high * # protein HA-C5N-NA-C56A          
497      0.000     3.000     0.000     0.000    H-NA-C5N-C5M                0 high * # protein C5M-C5N-NA-H            
498      0.000     3.000     0.000     0.000    H-NA-C5N-CT4                0 high * # protein CT4-C5N-NA-H            
499      0.000     3.000     0.000     0.000    H-NA-C5N-HA                 0 high * # protein HA-C5N-NA-H             
500      0.000     4.650     0.000     0.000    C5A-NA-CRA-HA               0 high * # protein HA-CRA-NA-C5A           
501      0.000     4.650     0.000     0.000    C5A-NA-CRA-N5B              0 high * # protein N5B-CRA-NA-C5A          
502      0.000     4.650     0.000     0.000    H-NA-CRA-HA                 0 high * # protein HA-CRA-NA-H             
503      0.000     4.650     0.000     0.000    H-NA-CRA-N5B                0 high * # protein N5B-CRA-NA-H            
504      0.000     4.800     0.000     0.000    CRA-NA5B-C5X-C5X            0 high * # protein C5X-C5X-NA5B-CRA         
505      0.000     4.800     0.000     0.000    CRA-NA5B-C5X-CTC            0 high * # protein CTC-C5X-NA5B-CRA         
506      0.000    10.000     0.000     0.000    C5X-NA5B-CRA-HA             0 high * # protein HA-CRA-NA5B-C5X          
507      0.000    10.000     0.000     0.000    C5X-NA5B-CRA-NA5            0 high * # protein NA5-CRA-NA5B-C5X          
508      0.000     2.800     0.000     0.000    CRA-NA5-C5X-C5X             0 high * # protein C5X-C5X-NA5-CRA           
509      0.000     3.200     0.000     0.000    CRA-NA5-C5X-HA              0 high * # protein HA-C5X-NA5-CRA            
510      0.000     2.800     0.000     0.000    H-NA5-C5X-C5X               0 high * # protein C5X-C5X-NA5-H             
511      0.000     3.000     0.000     0.000    H-NA5-C5X-HA                0 high * # protein HA-C5X-NA5-H              
512      0.000     4.650     0.000     0.000    C5X-NA5-CRA-HA              0 high * # protein HA-CRA-NA5-C5X            
513      0.000     4.650     0.000     0.000    C5X-NA5-CRA-NA5B            0 high * # protein NA5B-CRA-NA5-C5X          
514      0.000     4.650     0.000     0.000    H-NA5-CRA-HA                0 high * # protein HA-CRA-NA5-H              
515      0.000     4.650     0.000     0.000    H-NA5-CRA-NA5B              0 high * # protein NA5B-CRA-NA5-H            
516      0.000     7.936     0.000     0.000    CT-NG-CG1-NG                0 high * # protein NG-CG1-NG-CT             
517      0.000     3.900     0.000     0.000    H-NG-CG1-NG                 0 high * # protein NG-CG1-NG-H              
518      0.000     0.000     0.177     0.000    CG-NG-CT-HC                 0 high * # protein HC-CT-NG-CG              
519      1.829     0.243    -0.498     0.000    CG1-NG-CT-CT                0 high * # protein CT-CT-NG-CG1             
520     -0.190    -0.417     0.418     0.000    H-NG-CT-CT                  0 high * # protein CT-CT-NG-H               
521      0.000     0.000     0.000     0.000    H-NG-CT-HC                  0 high * # protein HC-CT-NG-H               
522      0.000     8.000     0.000     0.000    H-NI-CD-NY                  0 high * # protein NY-CD-NI-H               
523      2.859     2.058   -11.266     0.000    CT1-NP-CP1-CT               0 high * # protein CT-CP1-NP-CT1            
524      0.000     0.000     0.000     0.000    CT1-NP-CP1-HC               0 high * # protein HC-CP1-NP-CT1            
525     -0.190    -0.417     0.418     0.000    H-NP-CP1-CT                 0 high * # protein CT-CP1-NP-H              
526      0.000     0.000     0.347     0.000    H-NP-CT-CT                  0 high * # protein CT-CT-NP-H               
527      0.000     0.000     0.261     0.000    H-NP-CT-HC                  0 high * # protein HC-CT-NP-H               
528     -1.737     1.251    -3.501     0.000    CP1-NP-CT1-C                0 high * # protein C-CT1-NP-CP1             
529      4.753    -0.734     0.000     0.000    CP1-NP-CT1-CT               0 high * # protein CT-CT1-NP-CP1            
530      0.000     0.000     0.000     0.000    CP1-NP-CT1-HC               0 high * # protein HC-CT1-NP-CP1            
531      0.000     0.000     0.347     0.000    H-NP-CT1-C                  0 high * # protein C-CT1-NP-H               
532     -0.190    -0.417     0.418     0.000    H-NT-CT-CTTD                0 high * # protein CTTD-CT-NT-H             
533      0.000     0.000     0.400     0.000    H-NT-CT-HC                  0 high * # protein HC-CT-NT-H               
534      0.000     7.936     0.000     0.000    CT-NY-CD-NI                 0 high * # protein NI-CD-NY-CT              
535      0.000     7.936     0.000     0.000    CT-NY-CD-NY                 0 high * # protein NY-CD-NY-CT              
536      0.000     2.000     0.000     0.000    H-NY-CD-NI                  0 high * # protein NI-CD-NY-H               
537      0.000     2.000     0.000     0.000    H-NY-CD-NY                  0 high * # protein NY-CD-NY-H               
538      1.829     0.243    -0.498     0.000    CD-NY-CT-CT                 0 high * # protein CT-CT-NY-CD              
539      0.000     0.000     0.177     0.000    CD-NY-CT-HC                 0 high * # protein HC-CT-NY-CD              
540     -0.190    -0.417     0.418     0.000    H-NY-CT-CT                  0 high * # protein CT-CT-NY-H               
541      0.000     0.000     0.000     0.000    H-NY-CT-HC                  0 high * # protein HC-CT-NY-H               
542      3.000     4.900     0.000     0.000    HO-OH-C-CT                  0 high * # protein CT-C-OH-HO               
543      0.000     4.900     0.000     0.000    HO-OH-C-OC3                 0 high * # protein OC3-C-OH-HO              
544      0.000     1.682     0.000     0.000    HO-OH-CA-CA                 0 high * # protein CA-CA-OH-HO              
545     -0.991    -0.869     0.739     0.000    HO-OH-CT-CT1                0 high * # protein CT1-CT-OH-HO             
546      0.000     4.900     0.000     0.000    HO-OH-CTR-OC3               0 high * # protein OC3-CTR-OH-HO            
547     -0.356    -0.174     0.492     0.000    HO-OH-CTS-CT                0 high * # protein CT-CTS-OH-HO             
548     -0.991    -0.869     0.739     0.000    HO-OH-CTS-CT1               0 high * # protein CT1-CTS-OH-HO            
549      0.000     0.000     0.450     0.000    HO-OH-CTS-HC                0 high * # protein HC-CTS-OH-HO             
550      0.000     0.000     0.450     0.000    HO-OH-CTU-HC                0 high * # protein HC-CTU-OH-HO             
551      0.925    -0.576     0.677     0.000    CT-S-CT-CTG                 0 high * # protein CTG-CT-S-CT              
552      0.000     0.000     0.647     0.000    CT-S-CT-HC                  0 high * # protein HC-CT-S-CT               
553      1.941    -0.836     0.935     0.000    S-S-CT-CT1                  0 high * # protein CT1-CT-S-S               
554      0.000     0.000     0.558     0.000    S-S-CTL-HC                  0 high * # protein HC-CTL-S-S               
555      0.000    -7.414     1.705     0.000    CTL-S-S-CTL                 0 high * # protein CTL-S-S-CTL              
556     -0.759    -0.282     0.603     0.000    HS-SH-CT-CT1                0 high * # protein CT1-CT-SH-HS             
557      0.000     0.000     0.451     0.000    HS-SH-CT-HC                 0 high * # protein HC-CT-SH-HS              
570      1.553     4.421     0.000     0.000    CT-C-C-CT                   0 high - #         CT-C-C-CT                
571      0.000     0.992     0.000     0.000    O-C-C-CT                    0 high - #         CT-C-C-O                 
572      0.000     1.182     0.000     0.000    O-C-C-HC                    0 high - #         HC-C-C-O                 
573      0.000     0.122     0.000     0.000    O-C-C-O                     0 high - #         O-C-C-O                  
574     -0.227     1.536     0.972     0.000    OH-C-C-CT                   0 high - #         CT-C-C-OH                
575      0.000     1.189     0.000     0.000    OH-C-C-HC                   0 high - #         HC-C-C-OH                
576      0.071     1.160     0.304     0.000    OH-C-C-O                    0 high - #         O-C-C-OH                 
577      0.902    -0.332    -0.087     0.000    OH-C-C-OH                   0 high - #         OH-C-C-OH                
578      0.000    12.000     0.000     0.000    C4T-C4M-C4M-C4T             4 high * #         C4T-C4M-C4M-C4T          
579      0.000    12.000     0.000     0.000    HC-C4M-C4M-C4T              0 high * #         C4T-C4M-C4M-HC           
580      0.000    12.000     0.000     0.000    HC-C4M-C4M-HC               0 high * #         HC-C4M-C4M-HC            
581      0.000     0.000     0.000     0.000    C4T-C4T-C-C4T               4 high - #         C4T-C-C4T-C4T            
582      0.000     0.000     0.000     0.000    C4T-C4T-C-HC                0 high - #         HC-C-C4T-C4T             
583     -0.225     0.228    -0.579     0.000    C4T-C4T-C-O                 0 high - #         O-C-C4T-C4T              
584      0.000     0.000     0.000     0.000    HC-C4T-C-O                  0 high - #         O-C-C4T-HC               
585      0.001     0.001     0.001     0.000    C4T-C4T-C4M-C4M             4 high - #         C4M-C4M-C4T-C4T          
586      0.001     0.001     0.001     0.000    C4T-C4T-C4M-HC              0 high - #         HC-C4M-C4T-C4T           
587      0.000     0.000     0.000     0.000    HC-C4T-C4M-C4M              0 high - #         C4M-C4M-C4T-HC           
588      0.000     0.000     0.000     0.000    HC-C4T-C4M-HC               0 high - #         HC-C4M-C4T-HC            
589      0.000    -3.234     0.000     0.000    C4T-N4T-C4T-N4T             4 high * #         N4T-C4T-N4T-C4T          
590      0.001     0.001     0.001     0.000    C4M-C4T-C4T-C4M             0 high - #         C4M-C4T-C4T-C4M          
591      0.000     0.000     0.000     0.000    C4T-C4T-C4T-C               0 high - #         C-C4T-C4T-C4T            
592      0.000     0.000    -0.000     0.000    C4T-C4T-C4T-C               4 high - #         C-C4T-C4T-C4T            
593      0.001     0.001     0.001     0.000    C4T-C4T-C4T-C4T             0 high - #         C4T-C4T-C4T-C4T          
594      0.000     0.000     0.000     0.000    C4T-C4T-C4T-C4T             4 high - #         C4T-C4T-C4T-C4T          
595     -1.419     0.768     0.000     0.000    CT-C4T-C4T-C4T              0 high - #         C4T-C4T-C4T-CT           
596      0.323     0.847     0.666     0.000    Cl-C4T-C4T-C4T              0 high - #         C4T-C4T-C4T-Cl           
597      0.000     0.000     0.000     0.000    HC-C4T-C4T-C4M              0 high - #         C4M-C4T-C4T-HC           
598      0.000     0.000     0.300     0.000    HC-C4T-C4T-C4T              0 high * #         C4T-C4T-C4T-HC           
599      0.000     0.000     0.300     0.000    HC-C4T-C4T-CT               0 high * #         CT-C4T-C4T-HC            
600      0.000     0.000     0.000     0.000    HC-C4T-C4T-Cl               0 high - #         Cl-C4T-C4T-HC            
601      0.000     0.000     0.300     0.000    HC-C4T-C4T-HC               0 high * #         HC-C4T-C4T-HC            
602      0.000     0.000     0.000     0.000    N4T-C4T-C4T-C4T             4 high - #         C4T-C4T-C4T-N4T          
603      0.000     0.000     0.000     0.000    N4T-C4T-C4T-HC              0 high - #         HC-C4T-C4T-N4T           
604      0.000     0.000    -0.000     0.000    O4T-C4T-C4T-C4T             4 high - #         C4T-C4T-C4T-O4T          
605      0.000     0.000     0.000     0.000    O4T-C4T-C4T-HC              0 high - #         HC-C4T-C4T-O4T           
606      1.200     0.000     0.000     0.000    OH-C4T-C4T-C4T              0 high * #         C4T-C4T-C4T-OH           
607      0.000     0.000     0.000     0.000    OH-C4T-C4T-HC               0 high - #         HC-C4T-C4T-OH            
608      0.000     0.000     0.000     0.000    S-C4T-C4T-C4T               4 high * #         C4T-C4T-C4T-S            
609      0.000     0.000     0.000     0.000    S-C4T-C4T-HC                0 high - #         HC-C4T-C4T-S             
610      0.000     0.000     0.000     0.000    SH-C4T-C4T-C4T              0 high - #         C4T-C4T-C4T-SH           
611      0.000     0.000     0.000     0.000    SH-C4T-C4T-HC               0 high - #         HC-C4T-C4T-SH            
612      0.000     7.000     0.000     0.000    HA-C5X-C5X-CT               0 high * #         CT-C5X-C5X-HA            
613      0.000     7.000     0.000     0.000    NB-C5X-C5X-CT               0 high * #         CT-C5X-C5X-NB            
614      0.000     2.100     0.000     0.000    ??-CA-C-O                   0 high * #         O-C-CA-??                
615     -0.230     2.209    -0.961     0.000    CA-CA-C-CM                  0 high - #         CM-C-CA-CA               
616      4.527     1.535     0.450     0.000    CA-CA-C-CT                  0 high - #         CT-C-CA-CA               
617     -0.000    -1.827     0.417     0.000    CA-CA-C-NI                  0 high - #         NI-C-CA-CA               
618      1.514     0.693     0.660    -0.562    CA-CA-C-N?                  0 high - #         N?-C-CA-CA               
619      0.000     0.720     0.000     0.000    CA-CA-C-OH                  0 high - #         OH-C-CA-CA               
620      0.000     1.975     0.000     0.000    CA-CA-C-OS                  0 high - #         OS-C-CA-CA               
621      3.232    -0.095     0.234     0.000    NB-CA-C-N                   0 high - #         N-C-CA-NB                
622      1.572    -0.650     0.000     0.000    NB-CA-C-OH                  0 high - #         OH-C-CA-NB               
623      1.136     0.782     0.139     0.000    NB-CA-C-OS                  0 high - #         OS-C-CA-NB               
624      2.627     0.526     0.000     0.000    NA-CA-C-N                   0 high - #         N-C-CA-NA               
625      0.000     3.700     0.000     0.000    NA-CA-C-O                   0 high * #         O-C-CA-NA               
626      0.000     2.955     0.000     0.000    NA-CA-C-OH                  0 high - #         OH-C-CA-NA              
627      2.959     1.319     0.167     0.000    OA-CA-C-N                   0 high - #         N-C-CA-OA                
628      3.496     1.420     1.008     0.000    SA-CA-C-N                   0 high - #         N-C-CA-SA                
629      0.000     7.250     0.000     0.000    ??-CA-CA-??                 0 high * #         ??-CA-CA-??              
630     -0.389     1.266     0.149     0.000    CA-CA-CA-CA                 1 high - #         CA-CA-CA-CA              
631      0.086     1.177     0.455     0.000    NB-CA-CA-CA                 1 high - #         CA-CA-CA-NB              
632      1.216     2.631     2.022     0.000    NB-CA-CA-NB                 1 high - #         NA5-CA-CA-NA5              
633     -0.400     1.161     0.000     0.000    NA-CA-CA-CA                 1 high - #         CA-CA-CA-NA             
634     -0.016     3.151     0.000     0.000    NA-CA-CA-NB                 1 high - #         NB-CA-CA-NA             
635      0.039    -1.642     0.000     0.000    NA-CA-CA-NA                 1 high - #         NB-CA-CA-NB              
636     -0.041     1.156    -0.250     0.000    OA-CA-CA-CA                 1 high - #         CA-CA-CA-OA              
637     -0.040     2.442     0.662     0.000    OA-CA-CA-NB                 1 high - #         NB-CA-CA-OA              
638      0.111    -0.630    -0.722     0.000    OA-CA-CA-NA                 1 high - #         NA-CA-CA-OA             
639      0.132    -0.973    -0.076     0.000    OA-CA-CA-OA                 1 high - #         OA-CA-CA-OA              
640      0.276     1.234     0.376     0.000    SA-CA-CA-CA                 1 high - #         CA-CA-CA-SA              
641     -1.733     2.985     0.568     0.000    SA-CA-CA-NB                 1 high - #         NB-CA-CA-SA              
642      1.288    -1.006    -0.029     0.000    SA-CA-CA-NA                 1 high - #         NA-CA-CA-SA             
643     -0.160    -0.638    -0.006     0.000    SA-CA-CA-OA                 1 high - #         OA-CA-CA-SA              
644      1.241    -1.098     0.681     0.000    SA-CA-CA-SA                 1 high - #         SA-CA-CA-SA              
645      0.000     3.000     0.000     0.000    CN-CB-C-NNB                 0 high - #         NNB-C-CB-CN              
646      0.000     2.100     0.000     0.000    CN-CB-C-O                   0 high - #         O-C-CB-CN                
647      0.000    10.750     0.000     0.000    NNA-CB-C-NNB                0 high - #         NNB-C-CB-NNA             
648      0.000     0.820     0.000     0.000    NNA-CB-C-O                  0 high - #         O-C-CB-NNA               
649      0.000     3.000     0.000     0.000    CM-CD-C-N                   0 high - #         N-C-CD-CM                
650      0.000     2.000     0.000     0.000    CM-CD-C-O                   0 high - #         O-C-CD-CM                
651      0.000     3.000     0.000     0.000    NI-CD-C-N                   0 high - #         N-C-CD-NI                
652      0.000     2.000     0.000     0.000    NI-CD-C-O                   0 high - #         O-C-CD-NI                
653      0.000     3.000     0.000     0.000    NI-CD-C-OS                  0 high - #         OS-C-CD-NI               
654     -0.000     0.594     0.388     0.000    CT-CD-CA-CA                 0 high - #         CA-CA-CD-CT              
655      0.293     1.302     0.000     0.000    HC-CD-CA-CA                 0 high - #         CA-CA-CD-HC              
656      0.000     2.045     0.000     0.000    NI-CD-CA-??                 0 high - #         ??-CA-CD-NI              
657      0.000     0.996     0.000    -1.018    NE-CD-CA-CA                 0 high - #         CA-CA-CD-NE              
658      2.621    -0.381     0.000     0.000    NE-CD-CA-NB                 0 high - #         NB-CA-CD-NE              
659      0.000     2.113     0.000     0.000    NE-CD-CA-NA                 0 high - #         NA-CA-CD-NE             
660      0.000     1.287     0.000    -0.582    NG-CG-CA-CA                 0 high - #         CA-CA-CG-NG              
661     -1.044     1.659     0.000     0.000    ??-CM-C-O                   0 high - #         O-C-CM-??                
662      0.000     5.000     0.000     0.000    C-CM-C-O                    0 high - #         O-C-CM-C                 
663      0.000     2.000     0.000     0.000    C-CM-C-OS                   0 high - #         OS-C-CM-C                
664     -3.316     1.553     0.000     0.000    CM-CM-C-CA                  0 high - #         CA-C-CM-CM               
665     -2.367     2.919     0.000     0.000    CM-CM-C-CM                  0 high - #         CM-C-CM-CM               
666     -0.670     2.132    -0.280     0.000    CM-CM-C-CT                  0 high - #         CT-C-CM-CM               
667     -1.593     3.219    -0.525     0.000    CM-CM-C-HC                  0 high - #         HC-C-CM-CM               
668      0.990     2.632    -0.046     0.000    CM-CM-C-N                   0 high - #         N-C-CM-CM                
669      0.000     3.000     0.000     0.000    CM-CM-C-NNB                 0 high * #         NNB-C-CM-CM              
670      0.000     2.000     0.000     0.000    CM-CM-C-O                   0 high * #         O-C-CM-CM                
671     -0.020     2.597    -0.191     0.000    CM-CM-C-OH                  0 high - #         OH-C-CM-CM               
672     -1.123     4.383     0.000     0.000    CM-CM-C-OS                  0 high - #         OS-C-CM-CM               
673      0.514     1.324     0.089     0.000    CT-CM-C-CT                  0 high - #         CT-C-CM-CT               
674     -0.158     1.554     0.264     0.000    CT-CM-C-HC                  0 high - #         HC-C-CM-CT               
675      3.193     0.855    -0.967     0.000    CT-CM-C-N                   0 high - #         N-C-CM-CT                
676      0.000     3.000     0.000     0.000    CT-CM-C-NNB                 0 high * #         NNB-C-CM-CT              
677     -1.288     0.537     0.000     0.000    CT-CM-C-O                   0 high - #         O-C-CM-CT                
678      0.000     1.175     0.000     0.000    CT-CM-C-O                   0 high - #         O-C-CM-CT                
679     -0.460     1.676     0.153     0.000    CT-CM-C-OH                  0 high - #         OH-C-CM-CT               
680     -0.300     1.791    -0.138     0.000    CT-CM-C-OS                  0 high - #         OS-C-CM-CT               
681      0.000     3.290     0.000     0.000    HC-CM-C-CA                  0 high - #         CA-C-CM-HC               
682      0.000     1.874     0.000     0.000    HC-CM-C-CM                  0 high - #         CM-C-CM-HC               
683      0.091     1.660    -0.080     0.000    HC-CM-C-CT                  0 high - #         CT-C-CM-HC               
684      0.000     1.862     0.000     0.000    HC-CM-C-HC                  0 high - #         HC-C-CM-HC               
685      0.000     1.302     0.000     0.000    HC-CM-C-N                   0 high - #         N-C-CM-HC                
686      0.000    14.000     0.000     0.000    HC-CM-C-NNB                 0 high * #         NNB-C-CM-HC              
687      0.000     0.000     0.000     0.000    HC-CM-C-O                   0 high - #         O-C-CM-HC                
688      0.000     1.024     0.000     0.000    HC-CM-C-O                   0 high - #         O-C-CM-HC                
689      0.000     1.637     0.000     0.000    HC-CM-C-OH                  0 high - #         OH-C-CM-HC               
690      0.000     3.262     0.000     0.000    HC-CM-C-OS                  0 high - #         OS-C-CM-HC               
691      0.000     0.649     0.348     0.000    OS-CM-C-CT                  0 high - #         CT-C-CM-OS               
692     -0.238     1.537     0.282     0.000    OS-CM-C-O                   0 high - #         O-C-CM-OS                
693      0.316     3.707    -0.974     0.000    CM-CM-CA-CA                 0 high - #         CA-CA-CM-CM              
694     -0.050    -0.643    -0.030     0.000    CT-CM-CA-CA                 0 high - #         CA-CA-CM-CT              
695      0.000     0.000     1.131     0.000    HC-CM-CA-CA                 0 high - #         CA-CA-CM-HC              
696      0.000     1.391     0.000     0.000    CM-CM-CD-C?                 0 high - #         C?-CD-CM-CM              
697      0.000     2.721     0.000     0.000    CM-CM-CD-HC                 0 high - #         HC-CD-CM-CM              
698      2.193     0.979     0.988     0.000    CM-CM-CD-NI                 0 high - #         NI-CD-CM-CM              
699      0.000     0.000     0.000     0.000    HC-CM-CD-C?                 0 high - #         C?-CD-CM-HC              
700      0.000     0.000     0.000     0.000    HC-CM-CD-HC                 0 high - #         HC-CD-CM-HC              
701      0.000     2.012     0.000     0.000    HC-CM-CD-NI                 0 high - #         NI-CD-CM-HC              
702      0.000    14.000     0.000     0.000    CNA-CM-CD-NNC               0 high * #         NNC-CD-CM-CNA            
703      0.000    14.000     0.000     0.000    CNA-CM-CD-NND               0 high * #         NND-CD-CM-CNA            
704      0.000    14.000     0.000     0.000    HC-CM-CD-NNC                0 high * #         NNC-CD-CM-HC             
705      0.000    14.000     0.000     0.000    HC-CM-CD-NND                0 high * #         NND-CD-CM-HC             
706      0.000    -5.000     0.000     0.000    ??-CM-CM-??                92 high * #         ??-CM-CM-??              
707      0.000     5.000     0.000     0.000    ??-CM-CM-??                91 high * #         ??-CM-CM-??              
708      0.000    14.000     0.000     0.000    ??-CM-CM-??                 0 high * #         ??-CM-CM-??              
709      0.577     5.227     1.568     0.000    CM-CM-CM-CM                 1 high - #         CM-CM-CM-CM              
710      0.000     0.000    -0.372     0.000    CT-CM-CM-CM                 1 high * #         CM-CM-CM-CT              
711      0.713     0.629     0.000     0.000    CT-CM-CM-CT                 1 high - #         CT-CM-CM-CT              
712      0.000     0.000    -0.372     0.000    HC-CM-CM-CM                 1 high * #         CM-CM-CM-HC              
713      0.000     0.000     0.000     0.000    HC-CM-CM-CT                 1 high - #         CT-CM-CM-HC              
714      0.000     0.000     0.000     0.000    HC-CM-CM-HC                 1 high - #         HC-CM-CM-HC              
715      1.019     1.133     0.681     0.000    OH-CM-CM-CM                 1 high - #         CM-CM-CM-OH              
716      0.000     0.000     0.000     0.000    OH-CM-CM-HC                 1 high - #         HC-CM-CM-OH              
717     -1.025     2.467     0.000     0.000    OS-CM-CM-CM                 1 high - #         CM-CM-CM-OS              
718      0.000     0.000     0.000     0.000    OS-CM-CM-HC                 1 high - #         HC-CM-CM-OS              
719      0.000     7.250     0.000     0.000    NE-CN-CB-C                  0 high * #         C-CB-CN-NE               
720      0.000     7.250     0.000     0.000    NE-CN-CB-NNA                0 high * #         NNA-CB-CN-NE             
721      0.000     7.250     0.000     0.000    NNC-CN-CB-C                 0 high * #         C-CB-CN-NNC              
722      0.000     7.250     0.000     0.000    NNC-CN-CB-NNA               0 high * #         NNA-CB-CN-NNC            
723      0.000     7.250     0.000     0.000    NNF-CN-CB-C                 0 high * #         C-CB-CN-NNF              
724      0.000     7.250     0.000     0.000    NNF-CN-CB-NNA               0 high * #         NNA-CB-CN-NNF            
725      0.000    14.000     0.000     0.000    HC-CNA-CM-CD                0 high * #         CD-CM-CNA-HC             
726      0.000    14.000     0.000     0.000    HC-CNA-CM-HC                0 high * #         HC-CM-CNA-HC             
727      0.000    14.000     0.000     0.000    NE-CNA-CM-CD                0 high * #         CD-CM-CNA-NE             
728      0.000    14.000     0.000     0.000    NE-CNA-CM-HC                0 high * #         HC-CM-CNA-NE             
